density,p_random,min_tenure,u_threshold,alpha,Run,dissimilarity,exposure
0.9060546875,0.18417968750000002,4.81640625,7.322265625,0.45390624999999996,1692.0,0.6432748538011696,0.35789473684210527
0.7908203125,0.18417968750000002,4.81640625,7.322265625,0.45390624999999996,1693.0,0.6432748538011696,0.35789473684210527
0.9060546875,0.0951171875,4.81640625,7.322265625,0.45390624999999996,1694.0,0.6432748538011696,0.35789473684210527
0.9060546875,0.18417968750000002,5.05078125,7.322265625,0.45390624999999996,1695.0,0.533256880733945,0.4928068761897537
0.9060546875,0.18417968750000002,4.81640625,8.357421875,0.45390624999999996,1696.0,0.533256880733945,0.4928068761897537
0.9060546875,0.18417968750000002,4.81640625,7.322265625,0.47734374999999996,1697.0,0.6432748538011696,0.35789473684210527
0.9060546875,0.0951171875,5.05078125,8.357421875,0.47734374999999996,1698.0,0.6432748538011696,0.35789473684210527
0.7908203125,0.18417968750000002,5.05078125,8.357421875,0.47734374999999996,1699.0,0.6432748538011696,0.35789473684210527
0.7908203125,0.0951171875,4.81640625,8.357421875,0.47734374999999996,1700.0,0.533256880733945,0.4928068761897537
0.7908203125,0.0951171875,5.05078125,7.322265625,0.47734374999999996,1701.0,0.23668261562998402,0.6431695055821371
0.7908203125,0.0951171875,5.05078125,8.357421875,0.45390624999999996,1702.0,0.49507305470608226,0.5442707163271477
0.7908203125,0.0951171875,5.05078125,8.357421875,0.47734374999999996,1703.0,0.4582417582417582,0.5789571018716259
0.8435546875,0.0716796875,4.06640625,9.197265625,0.60390625,1704.0,0.533256880733945,0.4928068761897537
0.7283203125,0.0716796875,4.06640625,9.197265625,0.60390625,1705.0,0.09769722746821981,0.662776303465926
0.8435546875,0.1326171875,4.06640625,9.197265625,0.60390625,1706.0,0.09769722746821981,0.662776303465926
0.8435546875,0.0716796875,5.80078125,9.197265625,0.60390625,1707.0,0.533256880733945,0.4928068761897537
0.8435546875,0.0716796875,4.06640625,8.982421875,0.60390625,1708.0,0.7005879692446856,0.35404855188599205
0.8435546875,0.0716796875,4.06640625,9.197265625,0.62734375,1709.0,0.23668261562998402,0.6431695055821371
0.8435546875,0.1326171875,5.80078125,8.982421875,0.62734375,1710.0,0.23668261562998402,0.6431695055821371
0.7283203125,0.0716796875,5.80078125,8.982421875,0.62734375,1711.0,0.49507305470608226,0.5442707163271477
0.7283203125,0.1326171875,4.06640625,8.982421875,0.62734375,1712.0,0.8166666666666668,0.2234640522875817
0.7283203125,0.1326171875,5.80078125,9.197265625,0.62734375,1713.0,0.533256880733945,0.4928068761897537
0.7283203125,0.1326171875,5.80078125,8.982421875,0.60390625,1714.0,0.6432748538011696,0.35789473684210527
0.7283203125,0.1326171875,5.80078125,8.982421875,0.62734375,1715.0,0.09769722746821981,0.662776303465926
0.7185546875,0.14667968750000002,5.56640625,7.947265625,0.30390625,1716.0,0.6045474045474045,0.39751327349524934
0.8533203125,0.14667968750000002,5.56640625,7.947265625,0.30390625,1717.0,0.23668261562998402,0.6431695055821371
0.7185546875,0.0576171875,5.56640625,7.947265625,0.30390625,1718.0,0.533256880733945,0.4928068761897537
0.7185546875,0.14667968750000002,4.30078125,7.947265625,0.30390625,1719.0,0.6198938177350709,0.42010743480429874
0.7185546875,0.14667968750000002,5.56640625,7.732421875,0.30390625,1720.0,0.6666666666666666,0.3454545454545454
0.7185546875,0.14667968750000002,5.56640625,7.947265625,0.32734375,1721.0,0.6666666666666666,0.3454545454545454
0.7185546875,0.0576171875,4.30078125,7.732421875,0.32734375,1722.0,0.6666666666666666,0.3454545454545454
0.8533203125,0.14667968750000002,4.30078125,7.732421875,0.32734375,1723.0,0.6432748538011696,0.35789473684210527
0.8533203125,0.0576171875,5.56640625,7.732421875,0.32734375,1724.0,0.4582417582417582,0.5789571018716259
0.8533203125,0.0576171875,4.30078125,7.947265625,0.32734375,1725.0,0.6461079723791588,0.3574094251636624
0.8533203125,0.0576171875,4.30078125,7.732421875,0.30390625,1726.0,0.23668261562998402,0.6431695055821371
0.8533203125,0.0576171875,4.30078125,7.732421875,0.32734375,1727.0,0.533256880733945,0.4928068761897537
0.7263671875,0.0763671875,3.59765625,8.494140625,0.51015625,1728.0,0.8166666666666668,0.2234640522875817
0.7830078125,0.0763671875,3.59765625,8.494140625,0.51015625,1729.0,0.6198938177350709,0.42010743480429874
0.7263671875,0.09980468750000002,3.59765625,8.494140625,0.51015625,1730.0,0.6432748538011696,0.35789473684210527
0.7263671875,0.0763671875,5.70703125,8.494140625,0.51015625,1731.0,0.6666666666666666,0.3454545454545454
0.7263671875,0.0763671875,3.59765625,7.966796875,0.51015625,1732.0,0.49507305470608226,0.5442707163271477
0.7263671875,0.0763671875,3.59765625,8.494140625,0.68359375,1733.0,0.7005879692446856,0.35404855188599205
0.7263671875,0.09980468750000002,5.70703125,7.966796875,0.68359375,1734.0,0.8166666666666668,0.2234640522875817
0.7830078125,0.0763671875,5.70703125,7.966796875,0.68359375,1735.0,0.23668261562998402,0.6431695055821371
0.7830078125,0.09980468750000002,3.59765625,7.966796875,0.68359375,1736.0,0.8166666666666668,0.2234640522875817
0.7830078125,0.09980468750000002,5.70703125,8.494140625,0.68359375,1737.0,0.533256880733945,0.4928068761897537
0.7830078125,0.09980468750000002,5.70703125,7.966796875,0.51015625,1738.0,0.533256880733945,0.4928068761897537
0.7830078125,0.09980468750000002,5.70703125,7.966796875,0.68359375,1739.0,0.6666666666666666,0.3454545454545454
0.8513671875,0.1513671875,5.09765625,7.244140625,0.21015625,1740.0,0.8166666666666668,0.2234640522875817
0.9080078125,0.1513671875,5.09765625,7.244140625,0.21015625,1741.0,0.8166666666666668,0.2234640522875817
0.8513671875,0.17480468750000003,5.09765625,7.244140625,0.21015625,1742.0,0.8166666666666668,0.2234640522875817
0.8513671875,0.1513671875,4.20703125,7.244140625,0.21015625,1743.0,0.7005879692446856,0.35404855188599205
0.8513671875,0.1513671875,5.09765625,9.216796875,0.21015625,1744.0,0.8166666666666668,0.2234640522875817
0.8513671875,0.1513671875,5.09765625,7.244140625,0.38359374999999996,1745.0,0.49507305470608226,0.5442707163271477
0.8513671875,0.17480468750000003,4.20703125,9.216796875,0.38359374999999996,1746.0,0.6666666666666666,0.3454545454545454
0.9080078125,0.1513671875,4.20703125,9.216796875,0.38359374999999996,1747.0,0.6666666666666666,0.3454545454545454
0.9080078125,0.17480468750000003,5.09765625,9.216796875,0.38359374999999996,1748.0,0.09769722746821981,0.662776303465926
0.9080078125,0.17480468750000003,4.20703125,7.244140625,0.38359374999999996,1749.0,0.09769722746821981,0.662776303465926
0.9080078125,0.17480468750000003,4.20703125,9.216796875,0.21015625,1750.0,0.09769722746821981,0.662776303465926
0.9080078125,0.17480468750000003,4.20703125,9.216796875,0.38359374999999996,1751.0,0.23668261562998402,0.6431695055821371
0.9138671875,0.11386718750000001,4.34765625,9.119140625,0.36015624999999996,1752.0,0.6461079723791588,0.3574094251636624
0.8455078125,0.11386718750000001,4.34765625,9.119140625,0.36015624999999996,1753.0,0.6461079723791588,0.3574094251636624
0.9138671875,0.062304687500000004,4.34765625,9.119140625,0.36015624999999996,1754.0,0.49507305470608226,0.5442707163271477
0.9138671875,0.11386718750000001,3.45703125,9.119140625,0.36015624999999996,1755.0,0.8166666666666668,0.2234640522875817
0.9138671875,0.11386718750000001,4.34765625,8.591796875,0.36015624999999996,1756.0,0.6666666666666666,0.3454545454545454
0.9138671875,0.11386718750000001,4.34765625,9.119140625,0.23359375,1757.0,0.7005879692446856,0.35404855188599205
0.9138671875,0.062304687500000004,3.45703125,8.591796875,0.23359375,1758.0,0.533256880733945,0.4928068761897537
0.8455078125,0.11386718750000001,3.45703125,8.591796875,0.23359375,1759.0,0.49507305470608226,0.5442707163271477
0.8455078125,0.062304687500000004,4.34765625,8.591796875,0.23359375,1760.0,0.6461079723791588,0.3574094251636624
0.8455078125,0.062304687500000004,3.45703125,9.119140625,0.23359375,1761.0,0.4582417582417582,0.5789571018716259
0.8455078125,0.062304687500000004,3.45703125,8.591796875,0.36015624999999996,1762.0,0.6666666666666666,0.3454545454545454
0.8455078125,0.062304687500000004,3.45703125,8.591796875,0.23359375,1763.0,0.09769722746821981,0.662776303465926
0.7888671875,0.18886718750000003,5.84765625,7.869140625,0.66015625,1764.0,0.09769722746821981,0.662776303465926
0.7205078125,0.18886718750000003,5.84765625,7.869140625,0.66015625,1765.0,0.49507305470608226,0.5442707163271477
0.7888671875,0.13730468750000002,5.84765625,7.869140625,0.66015625,1766.0,0.09769722746821981,0.662776303465926
0.7888671875,0.18886718750000003,4.95703125,7.869140625,0.66015625,1767.0,0.6198938177350709,0.42010743480429874
0.7888671875,0.18886718750000003,5.84765625,7.341796875,0.66015625,1768.0,0.09769722746821981,0.662776303465926
0.7888671875,0.18886718750000003,5.84765625,7.869140625,0.53359375,1769.0,0.09769722746821981,0.662776303465926
0.7888671875,0.13730468750000002,4.95703125,7.341796875,0.53359375,1770.0,0.533256880733945,0.4928068761897537
0.7205078125,0.18886718750000003,4.95703125,7.341796875,0.53359375,1771.0,0.8166666666666668,0.2234640522875817
0.7205078125,0.13730468750000002,5.84765625,7.341796875,0.53359375,1772.0,0.6461079723791588,0.3574094251636624
0.7205078125,0.13730468750000002,4.95703125,7.869140625,0.53359375,1773.0,0.6461079723791588,0.3574094251636624
0.7205078125,0.13730468750000002,4.95703125,7.341796875,0.66015625,1774.0,0.23668261562998402,0.6431695055821371
0.7205078125,0.13730468750000002,4.95703125,7.341796875,0.53359375,1775.0,0.6432748538011696,0.35789473684210527
0.8201171875,0.0951171875,4.72265625,8.181640625,0.5851562499999999,1776.0,0.49507305470608226,0.5442707163271477
0.8142578125,0.0951171875,4.72265625,8.181640625,0.5851562499999999,1777.0,0.49507305470608226,0.5442707163271477
0.8201171875,0.0810546875,4.72265625,8.181640625,0.5851562499999999,1778.0,0.49507305470608226,0.5442707163271477
0.8201171875,0.0951171875,3.08203125,8.181640625,0.5851562499999999,1779.0,0.49507305470608226,0.5442707163271477
0.8201171875,0.0951171875,4.72265625,8.279296875,0.5851562499999999,1780.0,0.09769722746821981,0.662776303465926
0.8201171875,0.0951171875,4.72265625,8.181640625,0.30859375,1781.0,0.09769722746821981,0.662776303465926
0.8201171875,0.0810546875,3.08203125,8.279296875,0.30859375,1782.0,0.09769722746821981,0.662776303465926
0.8142578125,0.0951171875,3.08203125,8.279296875,0.30859375,1783.0,0.09769722746821981,0.662776303465926
0.8142578125,0.0810546875,4.72265625,8.279296875,0.30859375,1784.0,0.49507305470608226,0.5442707163271477
0.8142578125,0.0810546875,3.08203125,8.181640625,0.30859375,1785.0,0.49507305470608226,0.5442707163271477
0.8142578125,0.0810546875,3.08203125,8.279296875,0.5851562499999999,1786.0,0.49507305470608226,0.5442707163271477
0.8142578125,0.0810546875,3.08203125,8.279296875,0.30859375,1787.0,0.49507305470608226,0.5442707163271477
0.9451171875,0.17011718750000002,3.22265625,9.431640625,0.28515625,1788.0,0.6666666666666666,0.3454545454545454
0.9392578125,0.17011718750000002,3.22265625,9.431640625,0.28515625,1789.0,0.6045474045474045,0.39751327349524934
0.9451171875,0.1560546875,3.22265625,9.431640625,0.28515625,1790.0,0.6461079723791588,0.3574094251636624
0.9451171875,0.17011718750000002,4.58203125,9.431640625,0.28515625,1791.0,0.4582417582417582,0.5789571018716259
0.9451171875,0.17011718750000002,3.22265625,7.029296875,0.28515625,1792.0,0.09769722746821981,0.662776303465926
0.9451171875,0.17011718750000002,3.22265625,9.431640625,0.6085937499999999,1793.0,0.09769722746821981,0.662776303465926
0.9451171875,0.1560546875,4.58203125,7.029296875,0.6085937499999999,1794.0,0.6461079723791588,0.3574094251636624
0.9392578125,0.17011718750000002,4.58203125,7.029296875,0.6085937499999999,1795.0,0.6461079723791588,0.3574094251636624
0.9392578125,0.1560546875,3.22265625,7.029296875,0.6085937499999999,1796.0,0.6461079723791588,0.3574094251636624
0.9392578125,0.1560546875,4.58203125,9.431640625,0.6085937499999999,1797.0,0.23668261562998402,0.6431695055821371
0.9392578125,0.1560546875,4.58203125,7.029296875,0.28515625,1798.0,0.23668261562998402,0.6431695055821371
0.9392578125,0.1560546875,4.58203125,7.029296875,0.6085937499999999,1799.0,0.6461079723791588,0.3574094251636624
0.8826171875,0.0576171875,5.47265625,7.556640625,0.13515625,1800.0,0.4582417582417582,0.5789571018716259
0.8767578125,0.0576171875,5.47265625,7.556640625,0.13515625,1801.0,0.4582417582417582,0.5789571018716259
0.8826171875,0.11855468750000002,5.47265625,7.556640625,0.13515625,1802.0,0.09769722746821981,0.662776303465926
0.8826171875,0.0576171875,5.33203125,7.556640625,0.13515625,1803.0,0.8166666666666668,0.2234640522875817
0.8826171875,0.0576171875,5.47265625,7.654296875,0.13515625,1804.0,0.6045474045474045,0.39751327349524934
0.8826171875,0.0576171875,5.47265625,7.556640625,0.45859375,1805.0,0.8166666666666668,0.2234640522875817
0.8826171875,0.11855468750000002,5.33203125,7.654296875,0.45859375,1806.0,0.6461079723791588,0.3574094251636624
0.8767578125,0.0576171875,5.33203125,7.654296875,0.45859375,1807.0,0.6461079723791588,0.3574094251636624
0.8767578125,0.11855468750000002,5.47265625,7.654296875,0.45859375,1808.0,0.49507305470608226,0.5442707163271477
0.8767578125,0.11855468750000002,5.33203125,7.556640625,0.45859375,1809.0,0.8166666666666668,0.2234640522875817
0.8767578125,0.11855468750000002,5.33203125,7.654296875,0.13515625,1810.0,0.6045474045474045,0.39751327349524934
0.8767578125,0.11855468750000002,5.33203125,7.654296875,0.45859375,1811.0,0.6045474045474045,0.39751327349524934
0.7576171875,0.1326171875,3.97265625,8.806640625,0.43515625,1812.0,0.49507305470608226,0.5442707163271477
0.7517578125,0.1326171875,3.97265625,8.806640625,0.43515625,1813.0,0.49507305470608226,0.5442707163271477
0.7576171875,0.19355468750000004,3.97265625,8.806640625,0.43515625,1814.0,0.49507305470608226,0.5442707163271477
0.7576171875,0.1326171875,3.83203125,8.806640625,0.43515625,1815.0,0.6045474045474045,0.39751327349524934
0.7576171875,0.1326171875,3.97265625,8.904296875,0.43515625,1816.0,0.09769722746821981,0.662776303465926
0.7576171875,0.1326171875,3.97265625,8.806640625,0.15859375,1817.0,0.09769722746821981,0.662776303465926
0.7576171875,0.19355468750000004,3.83203125,8.904296875,0.15859375,1818.0,0.09769722746821981,0.662776303465926
0.7517578125,0.1326171875,3.83203125,8.904296875,0.15859375,1819.0,0.23668261562998402,0.6431695055821371
0.7517578125,0.19355468750000004,3.97265625,8.904296875,0.15859375,1820.0,0.6198938177350709,0.42010743480429874
0.7517578125,0.19355468750000004,3.83203125,8.806640625,0.15859375,1821.0,0.49507305470608226,0.5442707163271477
0.7517578125,0.19355468750000004,3.83203125,8.904296875,0.43515625,1822.0,0.09769722746821981,0.662776303465926
0.7517578125,0.19355468750000004,3.83203125,8.904296875,0.15859375,1823.0,0.09769722746821981,0.662776303465926
0.7419921875,0.12324218750000002,5.28515625,9.275390625,0.24765625,1824.0,0.4582417582417582,0.5789571018716259
0.7048828125,0.12324218750000002,5.28515625,9.275390625,0.24765625,1825.0,0.23668261562998402,0.6431695055821371
0.7419921875,0.0716796875,5.28515625,9.275390625,0.24765625,1826.0,0.6461079723791588,0.3574094251636624
0.7419921875,0.12324218750000002,3.26953125,9.275390625,0.24765625,1827.0,0.6198938177350709,0.42010743480429874
0.7419921875,0.12324218750000002,5.28515625,8.435546875,0.24765625,1828.0,0.8166666666666668,0.2234640522875817
0.7419921875,0.12324218750000002,5.28515625,9.275390625,0.49609375,1829.0,0.533256880733945,0.4928068761897537
0.7419921875,0.0716796875,3.26953125,8.435546875,0.49609375,1830.0,0.49507305470608226,0.5442707163271477
0.7048828125,0.12324218750000002,3.26953125,8.435546875,0.49609375,1831.0,0.49507305470608226,0.5442707163271477
0.7048828125,0.0716796875,5.28515625,8.435546875,0.49609375,1832.0,0.6461079723791588,0.3574094251636624
0.7048828125,0.0716796875,3.26953125,9.275390625,0.49609375,1833.0,0.4582417582417582,0.5789571018716259
0.7048828125,0.0716796875,3.26953125,8.435546875,0.24765625,1834.0,0.49507305470608226,0.5442707163271477
0.7048828125,0.0716796875,3.26953125,8.435546875,0.49609375,1835.0,0.6045474045474045,0.39751327349524934
0.8669921875,0.1982421875,3.78515625,8.025390625,0.54765625,1836.0,0.6666666666666666,0.3454545454545454
0.8298828125,0.1982421875,3.78515625,8.025390625,0.54765625,1837.0,0.09769722746821981,0.662776303465926
0.8669921875,0.14667968750000002,3.78515625,8.025390625,0.54765625,1838.0,0.09769722746821981,0.662776303465926
0.8669921875,0.1982421875,4.76953125,8.025390625,0.54765625,1839.0,0.23668261562998402,0.6431695055821371
0.8669921875,0.1982421875,3.78515625,7.185546875,0.54765625,1840.0,0.6045474045474045,0.39751327349524934
0.8669921875,0.1982421875,3.78515625,8.025390625,0.19609375,1841.0,0.533256880733945,0.4928068761897537
0.8669921875,0.14667968750000002,4.76953125,7.185546875,0.19609375,1842.0,0.6432748538011696,0.35789473684210527
0.8298828125,0.1982421875,4.76953125,7.185546875,0.19609375,1843.0,0.6666666666666666,0.3454545454545454
0.8298828125,0.14667968750000002,3.78515625,7.185546875,0.19609375,1844.0,0.6666666666666666,0.3454545454545454
0.8298828125,0.14667968750000002,4.76953125,8.025390625,0.19609375,1845.0,0.6666666666666666,0.3454545454545454
0.8298828125,0.14667968750000002,4.76953125,7.185546875,0.54765625,1846.0,0.6045474045474045,0.39751327349524934
0.8298828125,0.14667968750000002,4.76953125,7.185546875,0.19609375,1847.0,0.6461079723791588,0.3574094251636624
0.9294921875,0.08574218750000001,4.53515625,8.650390625,0.69765625,1848.0,0.4582417582417582,0.5789571018716259
0.8923828125,0.08574218750000001,4.53515625,8.650390625,0.69765625,1849.0,0.4582417582417582,0.5789571018716259
0.9294921875,0.10917968750000001,4.53515625,8.650390625,0.69765625,1850.0,0.6666666666666666,0.3454545454545454
0.9294921875,0.08574218750000001,5.51953125,8.650390625,0.69765625,1851.0,0.8166666666666668,0.2234640522875817
0.9294921875,0.08574218750000001,4.53515625,7.810546875,0.69765625,1852.0,0.4582417582417582,0.5789571018716259
0.9294921875,0.08574218750000001,4.53515625,8.650390625,0.34609375,1853.0,0.4582417582417582,0.5789571018716259
0.9294921875,0.10917968750000001,5.51953125,7.810546875,0.34609375,1854.0,0.6461079723791588,0.3574094251636624
0.8923828125,0.08574218750000001,5.51953125,7.810546875,0.34609375,1855.0,0.4582417582417582,0.5789571018716259
0.8923828125,0.10917968750000001,4.53515625,7.810546875,0.34609375,1856.0,0.4582417582417582,0.5789571018716259
0.8923828125,0.10917968750000001,5.51953125,8.650390625,0.34609375,1857.0,0.4582417582417582,0.5789571018716259
0.8923828125,0.10917968750000001,5.51953125,7.810546875,0.69765625,1858.0,0.4582417582417582,0.5789571018716259
0.8923828125,0.10917968750000001,5.51953125,7.810546875,0.34609375,1859.0,0.4582417582417582,0.5789571018716259
0.8044921875,0.16074218750000002,3.03515625,7.400390625,0.39765625000000004,1860.0,0.23668261562998402,0.6431695055821371
0.7673828125,0.16074218750000002,3.03515625,7.400390625,0.39765625000000004,1861.0,0.49507305470608226,0.5442707163271477
0.8044921875,0.18417968750000002,3.03515625,7.400390625,0.39765625000000004,1862.0,0.6432748538011696,0.35789473684210527
0.8044921875,0.16074218750000002,4.01953125,7.400390625,0.39765625000000004,1863.0,0.6432748538011696,0.35789473684210527
0.8044921875,0.16074218750000002,3.03515625,9.060546875,0.39765625000000004,1864.0,0.8166666666666668,0.2234640522875817
0.8044921875,0.16074218750000002,3.03515625,7.400390625,0.6460937499999999,1865.0,0.49507305470608226,0.5442707163271477
0.8044921875,0.18417968750000002,4.01953125,9.060546875,0.6460937499999999,1866.0,0.49507305470608226,0.5442707163271477
0.7673828125,0.16074218750000002,4.01953125,9.060546875,0.6460937499999999,1867.0,0.4582417582417582,0.5789571018716259
0.7673828125,0.18417968750000002,3.03515625,9.060546875,0.6460937499999999,1868.0,0.49507305470608226,0.5442707163271477
0.7673828125,0.18417968750000002,4.01953125,7.400390625,0.6460937499999999,1869.0,0.4582417582417582,0.5789571018716259
0.7673828125,0.18417968750000002,4.01953125,9.060546875,0.39765625000000004,1870.0,0.4582417582417582,0.5789571018716259
0.7673828125,0.18417968750000002,4.01953125,9.060546875,0.6460937499999999,1871.0,0.6045474045474045,0.39751327349524934
0.7732421875,0.06699218750000001,4.16015625,7.087890625,0.32265625,1872.0,0.6045474045474045,0.39751327349524934
0.7361328125,0.06699218750000001,4.16015625,7.087890625,0.32265625,1873.0,0.4582417582417582,0.5789571018716259
0.7732421875,0.09042968750000001,4.16015625,7.087890625,0.32265625,1874.0,0.6461079723791588,0.3574094251636624
0.7732421875,0.06699218750000001,5.89453125,7.087890625,0.32265625,1875.0,0.09769722746821981,0.662776303465926
0.7732421875,0.06699218750000001,4.16015625,8.123046875,0.32265625,1876.0,0.6461079723791588,0.3574094251636624
0.7732421875,0.06699218750000001,4.16015625,7.087890625,0.12109375,1877.0,0.533256880733945,0.4928068761897537
0.7732421875,0.09042968750000001,5.89453125,8.123046875,0.12109375,1878.0,0.533256880733945,0.4928068761897537
0.7361328125,0.06699218750000001,5.89453125,8.123046875,0.12109375,1879.0,0.533256880733945,0.4928068761897537
0.7361328125,0.09042968750000001,4.16015625,8.123046875,0.12109375,1880.0,0.533256880733945,0.4928068761897537
0.7361328125,0.09042968750000001,5.89453125,7.087890625,0.12109375,1881.0,0.533256880733945,0.4928068761897537
0.7361328125,0.09042968750000001,5.89453125,8.123046875,0.32265625,1882.0,0.533256880733945,0.4928068761897537
0.7361328125,0.09042968750000001,5.89453125,8.123046875,0.12109375,1883.0,0.6666666666666666,0.3454545454545454
0.8982421875,0.14199218750000003,5.66015625,8.337890625,0.6226562499999999,1884.0,0.533256880733945,0.4928068761897537
0.8611328125,0.14199218750000003,5.66015625,8.337890625,0.6226562499999999,1885.0,0.533256880733945,0.4928068761897537
0.8982421875,0.16542968750000003,5.66015625,8.337890625,0.6226562499999999,1886.0,0.49507305470608226,0.5442707163271477
0.8982421875,0.14199218750000003,4.39453125,8.337890625,0.6226562499999999,1887.0,0.6432748538011696,0.35789473684210527
0.8982421875,0.14199218750000003,5.66015625,9.373046875,0.6226562499999999,1888.0,0.23668261562998402,0.6431695055821371
0.8982421875,0.14199218750000003,5.66015625,8.337890625,0.42109375000000004,1889.0,0.23668261562998402,0.6431695055821371
0.8982421875,0.16542968750000003,4.39453125,9.373046875,0.42109375000000004,1890.0,0.23668261562998402,0.6431695055821371
0.8611328125,0.14199218750000003,4.39453125,9.373046875,0.42109375000000004,1891.0,0.23668261562998402,0.6431695055821371
0.8611328125,0.16542968750000003,5.66015625,9.373046875,0.42109375000000004,1892.0,0.533256880733945,0.4928068761897537
0.8611328125,0.16542968750000003,4.39453125,8.337890625,0.42109375000000004,1893.0,0.6461079723791588,0.3574094251636624
0.8611328125,0.16542968750000003,4.39453125,9.373046875,0.6226562499999999,1894.0,0.09769722746821981,0.662776303465926
0.8611328125,0.16542968750000003,4.39453125,9.373046875,0.42109375000000004,1895.0,0.8166666666666668,0.2234640522875817
0.8357421875,0.10449218750000001,3.41015625,7.712890625,0.47265625,1896.0,0.6666666666666666,0.3454545454545454
0.9236328125,0.10449218750000001,3.41015625,7.712890625,0.47265625,1897.0,0.533256880733945,0.4928068761897537
0.8357421875,0.0529296875,3.41015625,7.712890625,0.47265625,1898.0,0.6045474045474045,0.39751327349524934
0.8357421875,0.10449218750000001,3.64453125,7.712890625,0.47265625,1899.0,0.6666666666666666,0.3454545454545454
0.8357421875,0.10449218750000001,3.41015625,8.748046875,0.47265625,1900.0,0.6045474045474045,0.39751327349524934
0.8357421875,0.10449218750000001,3.41015625,7.712890625,0.57109375,1901.0,0.09769722746821981,0.662776303465926
0.8357421875,0.0529296875,3.64453125,8.748046875,0.57109375,1902.0,0.6461079723791588,0.3574094251636624
0.9236328125,0.10449218750000001,3.64453125,8.748046875,0.57109375,1903.0,0.6666666666666666,0.3454545454545454
0.9236328125,0.0529296875,3.41015625,8.748046875,0.57109375,1904.0,0.6666666666666666,0.3454545454545454
0.9236328125,0.0529296875,3.64453125,7.712890625,0.57109375,1905.0,0.4582417582417582,0.5789571018716259
0.9236328125,0.0529296875,3.64453125,8.748046875,0.47265625,1906.0,0.23668261562998402,0.6431695055821371
0.9236328125,0.0529296875,3.64453125,8.748046875,0.57109375,1907.0,0.09769722746821981,0.662776303465926
0.7107421875,0.1794921875,4.91015625,8.962890625,0.17265625,1908.0,0.6461079723791588,0.3574094251636624
0.7986328125,0.1794921875,4.91015625,8.962890625,0.17265625,1909.0,0.09769722746821981,0.662776303465926
0.7107421875,0.1279296875,4.91015625,8.962890625,0.17265625,1910.0,0.09769722746821981,0.662776303465926
0.7107421875,0.1794921875,5.14453125,8.962890625,0.17265625,1911.0,0.4582417582417582,0.5789571018716259
0.7107421875,0.1794921875,4.91015625,7.498046875,0.17265625,1912.0,0.8166666666666668,0.2234640522875817
0.7107421875,0.1794921875,4.91015625,8.962890625,0.27109375,1913.0,0.4582417582417582,0.5789571018716259
0.7107421875,0.1279296875,5.14453125,7.498046875,0.27109375,1914.0,0.533256880733945,0.4928068761897537
0.7986328125,0.1794921875,5.14453125,7.498046875,0.27109375,1915.0,0.6666666666666666,0.3454545454545454
0.7986328125,0.1279296875,4.91015625,7.498046875,0.27109375,1916.0,0.8166666666666668,0.2234640522875817
0.7986328125,0.1279296875,5.14453125,8.962890625,0.27109375,1917.0,0.8166666666666668,0.2234640522875817
0.7986328125,0.1279296875,5.14453125,7.498046875,0.17265625,1918.0,0.49507305470608226,0.5442707163271477
0.7986328125,0.1279296875,5.14453125,7.498046875,0.27109375,1919.0,0.49507305470608226,0.5442707163271477
0.7146484375,0.059960937500000006,5.98828125,8.845703125,0.55703125,1920.0,0.09769722746821981,0.662776303465926
0.7634765625,0.059960937500000006,5.98828125,8.845703125,0.55703125,1921.0,0.6461079723791588,0.3574094251636624
0.7146484375,0.059960937500000006,5.98828125,8.845703125,0.55703125,1922.0,0.4582417582417582,0.5789571018716259
0.7146484375,0.059960937500000006,4.72265625,8.845703125,0.55703125,1923.0,0.7005879692446856,0.35404855188599205
0.7146484375,0.059960937500000006,5.98828125,9.255859375,0.55703125,1924.0,0.49507305470608226,0.5442707163271477
0.7146484375,0.059960937500000006,5.98828125,8.845703125,0.61796875,1925.0,0.7005879692446856,0.35404855188599205
0.7146484375,0.059960937500000006,4.72265625,9.255859375,0.61796875,1926.0,0.6432748538011696,0.35789473684210527
0.7634765625,0.059960937500000006,4.72265625,9.255859375,0.61796875,1927.0,0.8166666666666668,0.2234640522875817
0.7634765625,0.059960937500000006,5.98828125,9.255859375,0.61796875,1928.0,0.09769722746821981,0.662776303465926
0.7634765625,0.059960937500000006,4.72265625,8.845703125,0.61796875,1929.0,0.09769722746821981,0.662776303465926
0.7634765625,0.059960937500000006,4.72265625,9.255859375,0.55703125,1930.0,0.6045474045474045,0.39751327349524934
0.7634765625,0.059960937500000006,4.72265625,9.255859375,0.61796875,1931.0,0.7005879692446856,0.35404855188599205
0.8396484375,0.13496093750000002,4.48828125,7.595703125,0.25703125,1932.0,0.6461079723791588,0.3574094251636624
0.8884765625,0.13496093750000002,4.48828125,7.595703125,0.25703125,1933.0,0.09769722746821981,0.662776303465926
0.8396484375,0.13496093750000002,4.48828125,7.595703125,0.25703125,1934.0,0.09769722746821981,0.662776303465926
0.8396484375,0.13496093750000002,3.22265625,7.595703125,0.25703125,1935.0,0.09769722746821981,0.662776303465926
0.8396484375,0.13496093750000002,4.48828125,8.005859375,0.25703125,1936.0,0.8166666666666668,0.2234640522875817
0.8396484375,0.13496093750000002,4.48828125,7.595703125,0.31796875,1937.0,0.6666666666666666,0.3454545454545454
